Time,Time Elaps,Type,Packet Number,Size
227144465,3529,PacketReceived,85,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1235', 'offset: 0']]"
227144466,3530,PacketSent,49,28,304,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 85', 'missing_packets: []', 'delta_time_largest_observed_us: 537', 'received_packet_times: []']]"
227144466,3530,PacketReceived,86,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 1235']]"
227144467,3531,PacketReceived,87,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 2468']]"
227144467,3531,PacketSent,50,28,303,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 87', 'missing_packets: []', 'delta_time_largest_observed_us: 279', 'received_packet_times: []']]"
227144468,3532,PacketReceived,88,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 3701']]"
227144468,3532,PacketReceived,89,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 4934']]"
227144468,3532,PacketSent,51,28,302,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 89', 'missing_packets: []', 'delta_time_largest_observed_us: 299', 'received_packet_times: []']]"
227144505,3569,PacketReceived,90,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 6167']]"
227144506,3570,PacketReceived,91,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 7400']]"
227144508,3572,PacketSent,52,28,262,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 91', 'missing_packets: []', 'delta_time_largest_observed_us: 1939', 'received_packet_times: []']]"
227144509,3573,PacketReceived,92,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 8633']]"
227144510,3574,PacketReceived,93,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 9, 'length: 1233', 'offset: 9866']]"
